groupS.NS1	groupS.NS2	groupS.NS3	AveExpr	F	P.Value	adj.P.Val
FBgn0038692	-0.214876710823603	-0.0448778806201047	-0.271044476401874	2.76995225675636	1.83648623815312	0.15171341494462	0.301390184134042
FBgn0260635	-0.242186735131757	0.154919737624139	0.0418755330627425	7.73105142511316	1.83613378273376	0.151776401001271	0.301448970701535
FBgn0010741	-0.130421540757059	-0.163600863959706	-0.199425431401749	4.66215940127191	1.83471767185652	0.152029729676392	0.301885695070125
FBgn0034176	0.0489286775524082	0.00108929501154617	-0.130852644537542	5.50303725541191	1.83451767982042	0.152065539982288	0.301890395737874
FBgn0036249	-0.313037710138762	-0.0333256487486247	-0.105751632164928	3.05836976046229	1.83431529732822	0.152101786802897	0.301895960745329
FBgn0038257	0.914112667148939	0.254820629334531	0.278670149256706	7.02670491982396	1.83405768232901	0.152147938144474	0.301921177759985
FBgn0015025	0.343697773417539	-0.615380943859848	-0.239466746165363	1.87491084667032	1.83262700730818	0.152404493277604	0.302363815564161
FBgn0040339	-0.0805821613896709	-0.13795643319826	-0.18944485706519	3.82136488086927	1.83134467208527	0.152634810581494	0.3027542155832
FBgn0050069	-0.235279544772171	-0.159516150137696	-0.174691441486357	6.87331919041143	1.83113265392953	0.152672923784834	0.30276328712779
FBgn0011259	0.347193430137828	-0.00330026058444657	0.114198156711869	6.89434001473273	1.8308751863612	0.15271921978906	0.302788578307895
FBgn0259876	-0.0902690433830233	-0.0507019742615561	-0.18873450509961	4.24205343460618	1.83001979337264	0.152873130110958	0.302835292816301
FBgn0262524	0.594820515396648	-0.113318360097303	-0.293347512249145	0.773910065225873	1.82987283690202	0.152899587312443	0.302835292816301
FBgn0261270	0.0257800529882304	0.48910010852722	0.26845156365023	4.46666264403353	1.82963445739368	0.152942513411958	0.302835292816301
FBgn0039876	0.132719740872044	-0.399379241930395	-0.133373229066173	3.3132630235302	1.82955687483511	0.152956486628844	0.302835292816301
FBgn0030314	-0.0511341993204973	0.288720388386551	0.273491337090174	3.65217186721564	1.82953864844369	0.15295976952534	0.302835292816301
FBgn0025836	0.156298335264932	-0.0281053786955965	-0.10304015446987	7.13858848454649	1.82947996585987	0.15297033977265	0.302835292816301
FBgn0024326	0.274044007974414	-0.0589357927519466	0.0398360591459802	6.17788309638696	1.82922019818347	0.153017139298586	0.302835292816301
FBgn0039929	-0.288938324981712	-0.0227076306045321	0.119194888188452	5.81350053981393	1.82895345413441	0.153065210397226	0.302835292816301
FBgn0011589	0.278862251557608	-0.000577260956170042	0.04111669870532	5.64045670452692	1.82892140722662	0.153070986712547	0.302835292816301
FBgn0010905	0.108478696447477	0.0771079774860041	0.134136084189977	7.39644711574039	1.82887705800727	0.15307898082097	0.302835292816301
FBgn0035164	0.0486577857214645	0.500512797049071	0.170264866408221	2.84507760212602	1.8286949742449	0.15311180640452	0.302835292816301
FBgn0260442	-0.115309938814325	-0.167712739715103	-0.161299493798311	8.75112791117969	1.82831107826246	0.153181036946686	0.302905853344521
FBgn0034247	0.803878060334921	0.169049658217694	0.650823994174515	3.93895009206001	1.8278687558338	0.153260842252704	0.302920669353163
FBgn0030642	0.162599738471519	-0.0616077129734669	0.288345395547415	2.20570580325902	1.82778237040734	0.153276432994924	0.302920669353163
FBgn0039688	0.185480965983595	-0.062628766311991	0.0875481506644162	6.92601166197167	1.8275600142427	0.153316570783976	0.302920669353163
FBgn0050000	0.218530409624463	-0.176820099134266	-0.244017169740783	4.79692670112993	1.82745188565006	0.153336092962163	0.302920669353163
FBgn0041706	0.335379203741818	-0.297922990134417	-0.0677593506335125	2.99350618425684	1.82733989292928	0.153356315380963	0.302920669353163
FBgn0000283	-0.049751628501444	-0.159099107481851	-0.120992659448763	6.46182770572424	1.82708485144424	0.15340237780753	0.30294536523049
FBgn0030707	0.381349638043309	0.072812377379152	-0.0413710670511231	3.78787143075231	1.82682641646913	0.153449067060674	0.302971287917039
FBgn0041789	-0.289466312005294	-0.0170925716418522	0.0325091048853026	7.00359755985249	1.82651650820153	0.153505074060282	0.303015592289999
FBgn0267533	0.576319475325515	0.0269612467735393	-0.337911084330512	1.02699801222764	1.82607788969861	0.153584376234271	0.303105851391946
FBgn0283503	0.216638008297213	-0.122591018438233	-0.0715372635229158	5.2401888378293	1.82530567895464	0.153724090164595	0.303315270364109
FBgn0001994	0.247813891328031	-0.0858450778394687	-0.0627881015015421	6.93885328492902	1.82495184488321	0.153788150293374	0.303375356795954
FBgn0031097	-0.645202159395428	-0.546847225550628	0.216932834878844	3.8727299464432	1.82469456546296	0.153834746170491	0.303400973056811
FBgn0035439	0.3281945790117	0.931051565198723	0.2752132074238	1.21661546603835	1.82436345348324	0.153894734377953	0.30345298541498
FBgn0025720	-0.210268986869811	0.0379201973822037	0.103888035985782	5.46859639683906	1.82358518157885	0.154035826389548	0.303664862375727
FBgn0031771	-0.0465318049289696	0.160914295945933	0.13266968706441	8.54661790820494	1.82336690537636	0.154075420357288	0.30367659815835
FBgn0036038	0.0776047330645264	0.0057621485163288	-0.219926311087988	3.46354634357496	1.82213942273531	0.154298265406957	0.304047144705232
FBgn0003447	0.246719447198528	0.305526456580628	0.115174647331707	6.83558301089395	1.82196043086268	0.154330787309114	0.304047144705232
FBgn0085284	0.217395091982764	-0.141706736231886	-0.268044758487766	2.48508610406524	1.82143265062809	0.154426721663097	0.304080102483698
FBgn0038830	0.0655425830532026	-0.205951763026713	-0.295679951650932	3.34269463940735	1.82116802854074	0.154474844046591	0.304080102483698
FBgn0037504	-0.261568620482692	-0.484854303890159	-0.218461027962056	3.51523733697289	1.82114978839372	0.15447816162173	0.304080102483698
FBgn0264326	-0.175225280560546	-0.565189209543315	0.252578380234377	1.88507286918097	1.82112726261464	0.154482258778137	0.304080102483698
FBgn0040512	-0.245976091242203	0.0186787128860612	-0.121480079792669	5.03328855844595	1.82055937827613	0.154585585259899	0.304180269173441
FBgn0019637	0.0877791419913471	0.23426251407753	0.22857078370477	4.07138676587746	1.82043436044628	0.154608341399269	0.304180269173441
FBgn0031459	0.0331119783609763	0.217737556699706	0.262493478574279	6.1702956126695	1.8202921184332	0.154634236760487	0.304180269173441
FBgn0259112	0.770989161844124	0.212977052853262	-0.0934000417338541	1.01548171257332	1.82009917822173	0.154669368643709	0.304183091665961
FBgn0266377	0.083766870707418	0.147556652807355	0.141330223289731	6.61246573185029	1.8186612818271	0.154931439009124	0.304632128062592
FBgn0263005	0.0976647780274357	0.0996847686021919	0.273372652400087	3.62055398754622	1.81840918066138	0.154977431997344	0.30465620179443
FBgn0041164	0.408358759940654	-0.234094224495235	-0.247566628753197	2.7100328808342	1.81806491751166	0.155040260659109	0.304656343074462
FBgn0051251	0.00623041908347293	-0.359836643271814	-0.443036558400675	1.3140095610817	1.81803893914697	0.155045002778784	0.304656343074462
FBgn0033266	0.0244894643312451	0.0395882771191437	0.18525151666007	4.44278797901205	1.81782563738966	0.155083944533562	0.304666543483016
FBgn0034999	0.28197402322875	0.548078489336336	0.284092512194512	4.64089979243582	1.81717898701939	0.155202060233837	0.304832244937086
FBgn0003721	-0.0311721371988576	0.13486238309455	0.186756278823011	8.36405551222182	1.81689176393841	0.155254552228946	0.304869010870284
FBgn0001189	0.0439104571469058	-0.235203452708412	-0.120439885334196	5.53181815654127	1.81637403775786	0.155349214515055	0.304977742145771
FBgn0000109	-0.227301352911423	-0.322526055112431	-0.30392685271627	3.60948239793483	1.81621943357683	0.155377493755223	0.304977742145771
FBgn0034814	-0.430494524610169	-0.100729089417322	-0.0361079588182974	3.17963679268525	1.81498741167141	0.155603029215425	0.305296149375142
FBgn0036173	-0.235268093882537	-0.0377110380022905	-0.103428967669236	4.66407993119557	1.81496380487603	0.155607353857874	0.305296149375142
FBgn0003654	-0.103442962247792	0.116737685159758	0.167116777848991	5.23366968503801	1.81465759694071	0.1556634603125	0.305339864459134
FBgn0050456	0.105832415596329	0.0380524419478575	-0.233976739135409	4.07294837987711	1.81420602120349	0.155746238930514	0.305435867657125
FBgn0004913	0.0963445791565315	0.023842663734741	-0.153280167730551	4.4717328415147	1.81188414761351	0.156172549348335	0.30620538726486
FBgn0041342	-0.277051258096169	-0.0610608812477821	0.0934364497049327	7.39400142281914	1.8116518357127	0.156215266571993	0.306222630042427
FBgn0034894	0.0380983119092916	0.253421694073631	-0.0178972683013595	4.59215428356422	1.81052198287718	0.156423186951905	0.306523958845789
FBgn0028875	0.421690987178688	0.0314121520446058	0.0827130893618766	7.44212682795609	1.81037302429718	0.156450619315424	0.306523958845789
FBgn0032433	0.0969048570389066	0.226964963328597	0.27654287543834	2.99384010349735	1.81026316386329	0.156470854365946	0.306523958845789
FBgn0050342	0.0590561119491968	0.134251171714948	-0.139376079760006	3.85796038410271	1.80945543044597	0.156619709041669	0.306748994037567
FBgn0003321	0.20749531125426	0.0642503558372	-0.0344848338055067	6.94932750146037	1.80911875580717	0.156681795008597	0.306777737230012
FBgn0023542	-0.499570570583354	0.0153697437609331	0.0464969482158563	5.17526072837943	1.80900730113566	0.15670235364657	0.306777737230012
FBgn0016696	0.25425223235358	0.042239388275006	0.189479181692043	8.31988942570166	1.80786098520895	0.156913954600221	0.307125383385992
FBgn0033491	0.180961313732003	0.165617317054714	-0.170258395467332	3.26143802627731	1.80721286672268	0.157033716921181	0.307293163374703
FBgn0030694	-0.00485251008386352	-0.0669135140154369	-0.213892966945942	3.65401516519637	1.80690811163614	0.157090062135505	0.307336799067448
FBgn0030877	0.154947522146096	-0.119047487575778	0.317572547440578	2.95475080409586	1.80664893845825	0.157137995545604	0.307363962251391
FBgn0035689	0.0970975887228686	-0.465933391944548	-0.302245727092177	2.59838613115011	1.80581714723927	0.157291930664205	0.307598409468323
FBgn0033872	0.415477529852639	0.0694572641894973	0.178945357334932	8.6269617628183	1.80491030117393	0.157459925271168	0.307799712549516
FBgn0033555	-0.0499868042902902	-0.280784218451166	0.0102034603673209	3.83021342628631	1.80489337088051	0.157463063316015	0.307799712549516
FBgn0263346	0.0851044539445317	-0.0683502657397981	-0.126212500545822	8.17967936905537	1.80428383199977	0.157576082984994	0.307953951311008
FBgn0010651	-0.361746083164734	-0.575059389079711	-0.198901356005176	6.48864670147399	1.80359906171574	0.15770314737089	0.307989057912906
FBgn0053198	0.331383175443028	-0.335506458567475	-0.38474048365774	2.76029234523809	1.80344907608771	0.157730991844984	0.307989057912906
FBgn0020414	-0.0675121970102301	-0.108646720576271	-0.234242867625144	7.31002615210558	1.80314088196316	0.157788222568731	0.307989057912906
FBgn0027599	-0.261514224751057	-0.0741337673809757	-0.139957403918809	4.29900341383321	1.80281595837313	0.157848582082577	0.307989057912906
FBgn0028693	0.0363531581657535	0.0017659220310014	-0.193932126551797	5.32370497705093	1.80272639596019	0.157865223670432	0.307989057912906
FBgn0039158	0.0367303713951314	0.0607437197499961	-0.221356014285739	2.89333252126128	1.80257490481271	0.157893376172499	0.307989057912906
FBgn0039527	-0.373154558705539	-0.157725009599641	-0.21256212922827	3.09698406559788	1.80247790461992	0.157911404896174	0.307989057912906
FBgn0044047	-0.4716122620698	-0.792446845841187	-0.136368804203233	5.80273050735521	1.80245558385937	0.157915553781702	0.307989057912906
FBgn0031003	-0.298665879231982	-0.204875934545737	0.281867455638397	2.5010944550796	1.80243867234721	0.157918697291338	0.307989057912906
FBgn0016061	0.0989520165592951	0.0475918156280195	0.145107124316121	6.21039871905396	1.80231208603867	0.157942229097529	0.307989057912906
FBgn0032780	-0.770806089146331	-0.190305182277123	-0.170554509151014	1.42507770035699	1.80207614469497	0.157986098726712	0.307989057912906
FBgn0000228	0.0029004451695734	0.0961834680678595	-0.088209903372546	6.15347452965565	1.80198273360875	0.158003470388243	0.307989057912906
FBgn0034972	0.555961516084856	0.105134578816114	0.147480533285926	2.26188608761176	1.80140653135879	0.158110668389109	0.308131477450018
FBgn0020236	-0.208018036703508	-0.015810911228511	0.326566412869697	8.98593782587028	1.80096400910134	0.158193044946703	0.308225473070125
FBgn0037989	0.0677464887968837	-0.202789683550153	-0.136531550759913	6.62940437838381	1.80013121425968	0.158348186455483	0.308461173744852
FBgn0038198	0.0364665160730762	0.298698222461298	-0.0567630009345703	6.74331482294552	1.79926636842366	0.158509457561502	0.308698019645348
FBgn0039045	-0.350761395380487	-0.136487934322693	-0.313774660794541	2.52162351773833	1.79911250835728	0.158538165401111	0.308698019645348
FBgn0002022	-0.266763662271948	-0.120478992957795	-0.137790320308533	5.65762687008486	1.79864454526693	0.158625511379813	0.30880148613879
FBgn0030457	0.0551163005640139	-0.26937420892048	-0.211710926112058	4.07011377664677	1.79783990254819	0.158775810046669	0.309027433654868
FBgn0038029	-0.553873626902706	-0.186231278824391	0.310664216301369	0.649664068485003	1.79380957816625	0.159530747138929	0.310429845747599
FBgn0038716	-0.43076892082651	0.426009991718947	0.143844153225942	2.11227571828585	1.79230800406999	0.159812917204088	0.310895766050194
FBgn0019929	-0.278023203934211	0.0448782539207204	0.232315456333909	6.48778297520544	1.79216898417037	0.159839066161399	0.310895766050194
FBgn0032651	0.23182180234092	0.201363790277064	0.21942762808222	3.59440249020453	1.79091193764044	0.160075701968806	0.311288962014737
FBgn0086384	0.149146599591777	0.267472027861838	0.195891971125842	5.1469699877179	1.78974226424685	0.160296200124588	0.31165061350951
FBgn0263768	0.328456378617661	-0.0727285602680041	-0.166926569964059	3.14803157994006	1.78943651019583	0.160353887947394	0.311695638781466
FBgn0019662	0.15031137612272	-0.00472187766590345	0.0499380106752742	6.24240740026482	1.78893744646562	0.160448092227995	0.31181161001983
FBgn0263408	0.115624234489395	-0.303880843005659	-0.492184378179603	1.28003043122139	1.78812940654006	0.160600735140991	0.312041075358959
FBgn0036629	0.168906275255721	0.0212289069507035	-0.348105026399689	1.51083012024612	1.78766581481583	0.160688374608284	0.312144169913704
FBgn0038659	0.116246976005483	0.0895120738829814	0.102207676224588	8.10203255393321	1.78578624645545	0.161044179818638	0.31272388995566
FBgn0039937	-0.428294966032054	-0.483514311014916	-0.0515271467976319	2.07579296887373	1.78572337744586	0.161056094428256	0.31272388995566
FBgn0051472	0.0500685193480341	-0.113047092096814	-0.158449342676299	5.24715323018888	1.78544050639777	0.16110971343354	0.312746385189076
FBgn0000715	-0.312761156327776	0.154217891204318	0.132958167597698	3.45631706199378	1.78529674246895	0.161136971032945	0.312746385189076
FBgn0261797	-0.0731976470653408	-0.288231164626736	-0.156644840211606	8.23076721964772	1.78490784788223	0.161210728107913	0.312822279155231
FBgn0264291	0.123277011418621	-0.268726074302373	0.416472898150098	1.01158294882594	1.78445467752043	0.161296717582751	0.312871978786775
FBgn0003268	-0.277762903220712	-0.502591175234512	-0.309866433636002	2.47514105304415	1.7844075661105	0.16130565960714	0.312871978786775
FBgn0034060	-0.046753382396359	-0.230881445603545	-0.10388253608622	5.55343447239014	1.78365158641584	0.161449215848594	0.313083151764824
FBgn0026263	-0.224158004197022	0.322602176087306	-0.0491963427572158	2.71620742969555	1.78340716410802	0.16149565717679	0.31310594874031
FBgn0263706	-0.435178832411588	-0.315176940202343	0.00850514479894181	6.54602579413525	1.78308795930921	0.161556327330495	0.313156316687218
FBgn0030049	-0.0217995234675876	-0.0518463341857906	0.12504038026945	6.67835804171691	1.78267759536963	0.161634356778995	0.313240304560753
FBgn0030269	0.0416523144289338	0.507412177070654	0.311475324324804	3.90423977483578	1.78132489405469	0.161891831805726	0.313671939409807
FBgn0259742	-0.371672834609286	-0.401685017861425	-0.0531351306826405	3.599156043457	1.78113138681466	0.16192869725917	0.313676040806551
FBgn0038396	0.434037409990115	-0.123088200754074	0.233125345436348	1.95306073248915	1.78052990952065	0.162043338718653	0.313830769923467
FBgn0028475	-0.139048826024783	-0.174933632831312	-0.118868237314204	5.73416575985848	1.77907675231496	0.162320640232724	0.314300390257573
FBgn0030073	-0.466859440715659	-0.632114108533674	-0.566796363914803	3.36514228848489	1.77802860051502	0.162520945931959	0.314564037823628
FBgn0033960	0.241873603762094	0.27498981242683	0.139060098556503	3.94982656993666	1.77799958050194	0.162526495226476	0.314564037823628
FBgn0034706	0.320954798385861	0.101265238161682	-0.0702192641495488	5.30978039045937	1.77648758940525	0.162815881041312	0.315056582670937
FBgn0016126	0.467570540890806	0.0747468102643925	-0.0122634225677247	8.81315505251004	1.77513939918522	0.163074344320089	0.315478735839978
FBgn0266411	-0.10876223232907	-0.0417784337955008	0.128473612732893	7.74476836811555	1.77498516076453	0.16310393931153	0.315478735839978
FBgn0086361	0.104260400378779	-0.0621189994818281	-0.0679253774238062	6.7199307364715	1.7745346922289	0.163190404691444	0.315520392555349
FBgn0037134	0.159408514024112	0.24975738044908	0.0883976860545506	4.63274953011536	1.77450876880567	0.163195381947593	0.315520392555349
FBgn0035254	-0.311080912934668	0.053435890782255	-0.220793956062003	2.56730934364033	1.77353717446235	0.163382034355093	0.315813624009298
FBgn0003460	-0.235502164874131	0.0469432124163191	0.166933802858609	4.15407505490588	1.77309235042684	0.163467559372959	0.315911294896104
FBgn0038840	-0.00365248374497284	0.140414589184155	0.18596072092928	5.24986809275874	1.77115944913413	0.163839704900785	0.316512956852204
FBgn0051690	-0.0615537245680648	0.147830231150926	0.231312883868079	4.4249676945686	1.77095302618274	0.163879497208997	0.316512956852204
FBgn0031528	0.127129086205374	0.374968410596768	0.0890499873367865	4.07123108118096	1.77048909934928	0.163968963462212	0.316512956852204
FBgn0033919	-0.204942155573122	0.0222478122344663	-0.0260083643406476	7.39547816655747	1.77031964099933	0.16400165475005	0.316512956852204
FBgn0001986	-0.51762474898903	-0.312498868108646	-0.171483375792822	4.68306443574417	1.77010540839482	0.164042992908452	0.316512956852204
FBgn0262035	0.444275106127297	-0.0308376947600442	0.294885948478426	4.19223046830613	1.7700981000897	0.164044403294313	0.316512956852204
FBgn0037920	0.0554654724945973	-0.327537230633952	-0.259966611156747	2.6762154375429	1.76987841601955	0.164086804375511	0.316512956852204
FBgn0036306	-0.190788758449374	-0.244161779490303	-0.279731452637902	3.30500703777682	1.76987045997684	0.164088340168642	0.316512956852204
FBgn0033699	-0.247410578372633	0.342433914930088	0.178093743049297	9.83694523323139	1.76983878749331	0.164094454200544	0.316512956852204
FBgn0034961	-0.0279112413831706	0.268452842058865	-0.062195469672485	3.27697495074126	1.76948113932935	0.164163509894966	0.31657850968209
FBgn0015872	-0.0398970379372053	0.299918289293302	0.157635073985256	6.03453564602324	1.76803901912985	0.164442248818112	0.317048308432528
FBgn0033061	-0.157773999696497	0.212071627504975	-0.267474999429654	2.77462632392437	1.76763135384777	0.164521128473662	0.317100515145743
FBgn0034389	0.212460682044841	0.0960924343476259	0.0962031156544225	5.96601959650831	1.76753600666916	0.164539582690003	0.317100515145743
FBgn0085376	0.0216023529198081	0.0760268564050796	0.170371001159409	5.11201945325577	1.76620870170607	0.164796691076992	0.317448516294446
FBgn0017418	0.0960907475185059	-0.014099784077103	-0.0961376548908319	6.75400839581597	1.76618072922556	0.164802113797623	0.317448516294446
FBgn0263316	-0.169023036775118	-0.207562914664414	-0.141114510824595	5.48345881048882	1.76605930046641	0.164825655906953	0.317448516294446
FBgn0038946	0.0419731207997634	0.0227349584838249	-0.144272739654876	7.16551488667292	1.76557261971837	0.164920044797483	0.317503547458346
FBgn0020378	0.0649535524520382	0.230000036497615	0.415777572256043	3.1274334997446	1.76554927089713	0.164924574502291	0.317503547458346
FBgn0005648	-0.319638467017054	-0.247248630574449	0.0559690923446638	4.58835844687703	1.76526679174784	0.16497938556587	0.31754134616271
FBgn0036908	0.0230961901918882	-0.0347716045599792	-0.227000791613255	4.24806064336233	1.76477879039281	0.165074117536524	0.317655949478192
FBgn0033028	0.102471767374379	-0.152913725448513	-0.200764490728941	6.25849305128996	1.76308259501536	0.165403803593584	0.318222535174613
FBgn0044050	0.0786675482307849	0.19035835135716	-0.159245188210273	5.13649558430336	1.76289461656188	0.16544038044798	0.31822508295417
FBgn0039315	-0.130295094401317	-0.803284269960281	-0.330233345587133	0.729796108464359	1.76242491974687	0.1655318088687	0.318333114328453
FBgn0030593	-0.385317497617077	-0.670344213494879	-0.438119046760136	9.31703451919327	1.76192361471567	0.165629444814253	0.318398107219485
FBgn0001250	0.257638268157784	0.0862516998090073	0.0826902050708124	7.01207535801607	1.7618892063455	0.165636148388468	0.318398107219485
FBgn0262509	0.226060624166994	-0.200035944980346	-0.157441453061254	7.3185347648179	1.76110260855118	0.165789469307608	0.318624981784071
FBgn0086254	-0.307913430037286	-0.361794653584069	0.207203807343852	7.77301647100802	1.76005444532281	0.165993990707011	0.318950139232054
FBgn0042178	-0.37439404422096	-0.0297760902412347	-0.241033304837735	1.67196418195076	1.75986195758276	0.166031576583595	0.318954467295194
FBgn0031321	-0.536331572887379	0.000855115008008722	0.173601821825089	2.68150433095525	1.75918291755281	0.166164235369504	0.319031206022717
FBgn0039022	-0.205261937242513	0.361004184347908	0.453769105332375	5.28938282014375	1.75892138669994	0.166215356438564	0.319031206022717
FBgn0040900	0.537725459567948	-0.140278732046929	-0.447326775666558	0.475558454059724	1.75891921127902	0.166215781729928	0.319031206022717
FBgn0000279	3.32454638885856	-5.31038003662729	-0.391255675498052	-2.3375967720409	1.7588564521199	0.166228051507705	0.319031206022717
FBgn0030659	-0.211557753643986	-0.00532221318185363	0.217974500841486	3.38312185300032	1.75875323843049	0.166248232317587	0.319031206022717
FBgn0032763	0.244397678837938	-0.0443000811619963	-0.122064078012391	3.23633998238944	1.75835374038645	0.166326366716369	0.319098386060758
FBgn0051663	0.0369807768047599	0.135308079981997	-0.177454932223881	6.03734931948931	1.75821280992586	0.166353938717395	0.319098386060758
FBgn0036684	-0.170662097479443	-0.135881631325999	-0.198281554201665	6.11242647703678	1.75754394329795	0.166484858849638	0.319281670030949
FBgn0058198	0.437698892991261	0.354460009261617	0.656799352884266	1.90792348559289	1.75732997441332	0.166526761293186	0.319294195877993
FBgn0034495	0.343480283041794	0.479139364014042	0.0308698730129089	1.55241183210058	1.75596912916207	0.166793504392146	0.319737728636208
FBgn0035983	-0.216717533235592	-0.0141829996657655	0.0864740289009603	5.38150586146916	1.75558661504674	0.166868557707384	0.319813687988228
FBgn0034945	0.0739557700594002	-0.262473110724213	-0.21138165285818	3.19840205880968	1.7553892262159	0.166907300478048	0.319820038508881
FBgn0259176	0.0332348888932722	0.0925595390640217	0.196468290547446	9.0839771112624	1.75500823175169	0.166982105727041	0.319895472919779
FBgn0027053	0.174411936741097	-0.122658670926646	-0.218315002786172	4.22030094544924	1.75456461617537	0.167069247692632	0.319972160125667
FBgn0038632	0.524252342890079	0.460738939403959	0.258345581832883	1.81985686370337	1.75436411471659	0.167108648026965	0.319972160125667
FBgn0264874	0.55171484234651	-0.235695251495383	-0.408553919250163	1.57525676593334	1.75426324125918	0.167128474021548	0.319972160125667
FBgn0010382	-0.62437196068847	-0.0152953969284601	0.125287696593157	1.01268371651324	1.75368639022852	0.16724189463769	0.320121412827486
FBgn0039698	-0.10717907602769	0.275944117016745	0.218063992125447	4.5849497948522	1.75289752462692	0.167397124192212	0.320350612695166
FBgn0024329	-0.0204162297082832	-0.0872483208507567	-0.148681578222092	6.10351040835924	1.75269875351713	0.167436259857048	0.320357591718859
FBgn0267252	0.220796607971499	0.0390300855301217	0.0865640517092948	11.2582396657914	1.75161369234267	0.16765005417669	0.320663443069784
FBgn0034258	-0.251306174729669	0.150853467799496	0.140124166592394	8.39867479088416	1.75152693583764	0.167667159775051	0.320663443069784
FBgn0035471	-0.273829531936214	0.0649749155444626	-0.0791173752858099	6.04334286995695	1.75096596938728	0.167777805793903	0.320807085977879
FBgn0050108	-0.523075195087829	-0.597263982375749	-0.343595191533482	0.941243818319584	1.75071600744448	0.167827131856251	0.320833443300801
FBgn0051632	-0.0293752253146358	0.386468954270353	0.353823196401306	2.01618317094479	1.75025713575697	0.167917720098781	0.320920902556622
FBgn0031902	-0.32971914008525	-0.279276093258953	-0.202453275082719	4.18841685697743	1.75001830161523	0.167964888612438	0.320920902556622
FBgn0266359	0.0423233267533676	0.321080191885276	0.671743017516518	1.41395945439179	1.74994415298066	0.167979535236517	0.320920902556622
FBgn0052183	-0.00548287022905533	0.275189190657048	0.168784471614948	5.17750229520425	1.74810319494622	0.168343583738025	0.321544406688919
FBgn0033092	0.111624592128886	0.0542129466465956	0.256493705531146	2.90326945390546	1.7479337193822	0.168377136415035	0.321544406688919
FBgn0030262	-0.597867091018676	-0.423859061991399	-0.425816146467101	5.34466808197936	1.74725713711896	0.168511151329523	0.321732267988917
FBgn0037232	-0.268829072172955	-0.173506945803306	-0.0701999174223737	4.23225914041079	1.74699543294396	0.168563016850306	0.321763238128084
FBgn0040064	0.540395139089241	0.290317387684033	-0.0405934459905125	7.88738921295587	1.74676142568902	0.168609406582845	0.321783744867514
FBgn0035050	-0.159667842625177	0.127428712161375	0.182940290862072	4.25787686930892	1.74541983538241	0.168875606585892	0.322223652642326
FBgn0030854	-0.294358494566228	-0.0248807895026004	-0.0867037368225702	3.6086078526737	1.74507195920775	0.168944700041063	0.322287364173854
FBgn0014022	-0.403548837092094	-0.164109869111307	-0.151122757570388	2.97849643986954	1.74455027034392	0.169048367410182	0.322416989776402
FBgn0025716	0.298496869747247	-0.00580504997604048	-0.0818406952058691	3.82926705057615	1.74398053219608	0.169161654331879	0.322498792471036
FBgn0010770	-0.774183996058773	-0.379426182277018	0.171863476399377	3.19774223338154	1.74384947695827	0.169187723955197	0.322498792471036
FBgn0036348	-1.10929539288941	-0.846716925906638	-0.429146936574971	0.299692712111713	1.74379563228183	0.169198435930301	0.322498792471036
FBgn0037028	0.158011967538717	-0.0955649801476628	-0.0660707399539705	6.70325364457597	1.74361250444671	0.16923487276356	0.322500147020616
FBgn0036104	0.143734294855607	0.0206535197345924	-0.0822372358991952	5.14827514620233	1.74248572049954	0.169459238079128	0.322816819396225
FBgn0082582	0.183117801722652	0.0446232059908417	0.0649129881095074	7.81081580524412	1.7424188026365	0.169472571963965	0.322816819396225
FBgn0035623	-0.501764258358849	-0.280011593846555	-0.359257630658943	3.39724683902125	1.74140372453695	0.169674960386025	0.323134149241487
FBgn0035192	0.167537258396412	-0.0783307099423134	0.304500348143936	1.9270439716804	1.74120788686378	0.169714034245743	0.323140389609012
FBgn0037015	0.26801723221402	0.0922088941420284	0.155063120852028	5.01639677716544	1.74060486327478	0.169834406073036	0.323301388363833
FBgn0020258	-0.393700744219613	-0.55768805907376	0.0821685161390939	1.61808934287861	1.74025527167349	0.169904227799851	0.32336611097391
FBgn0264561	-0.0999348645494804	-0.132983914000178	-0.146250473758374	6.74910491941323	1.7392788438061	0.170099393059885	0.323669313058934
FBgn0034329	-0.444091500552917	-0.231722555983056	-0.82255294610256	7.13109667676923	1.73841277955669	0.170272683561699	0.323930772289033
FBgn0035169	0.473031308156489	-0.108734637319467	-0.226318479253199	3.71650323173632	1.73792766650965	0.170369825462378	0.324047284966053
FBgn0261562	-0.0421310476841932	0.42560097524156	0.171269638174712	3.79015873236361	1.73751471833626	0.170452559553394	0.324136350345162
FBgn0039703	-0.0932369191034425	-0.207323694668386	-0.247837077695602	7.07042270492865	1.73731545947194	0.170492495150952	0.324144008788467
FBgn0037931	-0.109656914597256	-0.268471698307555	-0.133176137592671	3.91754538096978	1.73646136387356	0.170663777768039	0.324401331209115
FBgn0051195	-0.0166688202562264	-0.0305037018080121	-0.150658469175505	5.65180557666098	1.73561403174865	0.170833871100956	0.324656285142806
FBgn0027537	-0.172892534365154	-0.305455063698105	-0.209368714773215	3.75450547961748	1.73502426488843	0.170952359125249	0.324730772080494
FBgn0003975	0.686302069971324	0.593972124903522	0.290563382890926	1.40426253166088	1.73501487959197	0.170954245345336	0.324730772080494
FBgn0053108	0.0511534032737675	-0.107974428295608	-0.269439319426177	2.2670616260338	1.73464330681864	0.171028939017471	0.324730772080494
