groupV.NS1	groupV.NS2	groupV.NS3	AveExpr	F	P.Value	adj.P.Val
FBgn0023540	0.748774430136082	0.169718569581951	0.413661663768588	5.39499605957025	9.57653525009457	3.42853829377864e-05	0.00405963714693831
FBgn0263510	1.12839243542815	-0.558744852475078	0.375639914488855	4.61488085638885	9.56612159911532	3.46285654496787e-05	0.00405963714693831
FBgn0047135	0.114300369005042	-1.53901155916563	-0.231421442076277	7.01428719869398	9.49324922582577	3.7131658081405e-05	0.00429727535257491
FBgn0025724	0.216689133813264	-0.700873143591446	-0.150766985460276	6.55234795327108	9.46094811241454	3.83003159063621e-05	0.00437641710995861
FBgn0025725	0.388404153106712	-0.459567978492674	-0.0218665167033332	6.96141206458174	9.44765600852445	3.87922098697566e-05	0.00437721598117866
FBgn0034879	0.978849619522443	-0.357832435147198	0.220688366304332	3.76773379424387	9.43235348218558	3.93665998023321e-05	0.00438718884463767
FBgn0038463	-0.548941408614319	-0.908148872826589	-0.666611856898117	5.64860802930014	9.39470688349342	4.08174223838134e-05	0.00449340087632541
FBgn0022343	0.38849947752564	-0.56734937334869	-0.00711496575668289	5.41817587139046	9.38067649962092	4.13721675989334e-05	0.00449959707127195
FBgn0000286	-0.218972366281996	0.207848077972033	-0.178626282435292	6.30146023528583	9.29567400865204	4.49039574158791e-05	0.00482557170944215
FBgn0027582	0.148787853480179	-0.488517991028479	-0.102892203437493	5.76614681110096	9.27408095874285	4.58498324549355e-05	0.00486925220671415
FBgn0004926	0.202212598272637	-0.596871527352537	-0.0108561827285902	6.65024663269621	9.22106129310258	4.82607397096554e-05	0.0050656941553379
FBgn0027079	0.3712354086667	-0.25784397356191	0.137604735320301	6.21543070450859	9.14154949714045	5.21246665335953e-05	0.00539636719300749
FBgn0027094	0.448708678355656	-0.75287262612245	-0.0593656546921163	6.23432649894604	9.12516401748093	5.29599076011497e-05	0.00539636719300749
FBgn0032329	1.29756374184851	-1.45554276157025	0.300363498792842	2.29176470821483	9.12041695826621	5.32044621887301e-05	0.00539636719300749
FBgn0032408	1.39284251177963	-0.507040267341818	0.293245706020465	3.25288932669027	9.08424840092531	5.51065181216141e-05	0.0055271837675979
FBgn0038810	0.436954475992173	-0.629080787853718	-0.00219353822898808	5.23257082197589	9.07217375372324	5.57570459314793e-05	0.00553097641344465
FBgn0037543	0.56934735697534	-0.76445307678194	0.0328984138311448	3.13905367265022	9.01308308912197	5.90570060208632e-05	0.00579464775380796
FBgn0261535	0.77755454928032	-0.582301665974816	0.0217813234192804	3.75418442842713	8.97337704477123	6.13872799375376e-05	0.00595852662361453
FBgn0266452	0.553595421051951	-0.50875776832527	0.146172372056726	5.48303552677334	8.95307222317301	6.26154612590666e-05	0.00601308264665526
FBgn0003074	-0.494353102296388	-0.226941825800051	-0.51875371101889	8.80440500916175	8.94073608005069	6.33740169817688e-05	0.00602186580309924
FBgn0033548	1.44464954875316	-0.641922588115388	0.17640999981809	2.67945894684267	8.91876761380907	6.47484776299094e-05	0.00608838028713742
FBgn0038673	0.90613396733413	-0.4469257995184	0.422966870235333	1.79557960633557	8.90130167253978	6.58632053137715e-05	0.00612935210688057
FBgn0038795	-0.641729859217831	-2.00886560440156	-0.555458856283981	3.87495865584576	8.87655275976585	6.74768288577164e-05	0.00621544218467965
FBgn0030000	1.34711503775398	-0.228881067263414	0.377398147471283	3.37779720972637	8.84906561300773	6.93169639598747e-05	0.00632044680470494
FBgn0038233	0.164676592211793	-0.613873026941711	-0.262416293174664	3.74732150886644	8.82281115843524	7.11230305119037e-05	0.00635632848217271
FBgn0051636	-0.731223904612917	-0.556984623028385	-0.306577721274956	3.9208225484323	8.81846306340427	7.14268024916966e-05	0.00635632848217271
FBgn0025629	0.739571498064646	-0.211796402466631	0.123354561181349	3.42019449308298	8.79443149704132	7.31300835904597e-05	0.00635632848217271
FBgn0036301	0.586626973784	-0.68482400971956	0.129631735067193	3.1466781724186	8.79061441782026	7.34044654603627e-05	0.00635632848217271
FBgn0052170	0.49267335185432	0.475762409679415	0.4539985128583	4.31825319033794	8.78820318133068	7.35783397621356e-05	0.00635632848217271
FBgn0259834	0.264249125419122	-0.593175204435975	-0.253041044479159	4.81840695394027	8.76748082555318	7.50902926588971e-05	0.00635632848217271
FBgn0263199	-0.702132258037402	-0.690124668878416	-0.750572582232865	7.8434754816217	8.75574977403269	7.59604181157951e-05	0.00635632848217271
FBgn0033379	0.972063184748813	-0.473599516147592	0.245301565834506	4.56099240559297	8.7478060282953	7.65555403629952e-05	0.00635632848217271
FBgn0039735	0.535472475802051	-0.669643802082726	0.13122021747316	4.73224257620786	8.74461824501132	7.67957128207307e-05	0.00635632848217271
FBgn0052409	1.72019828470137	-0.291698223036459	0.432518486227279	3.30702217683265	8.73698515746278	7.73739714035803e-05	0.00635632848217271
FBgn0052418	0.84688491464983	-0.384603539857841	0.110341292306485	2.85932777014559	8.73590595221401	7.74560909536943e-05	0.00635632848217271
FBgn0053158	0.459478540165658	-0.80118361688167	0.0820196978179141	3.31977210021989	8.68800914990228	8.11929053714047e-05	0.00660295816925829
FBgn0030720	1.77670309241965	-0.453842627385474	0.401404718357859	4.5124963369628	8.64181332030984	8.49737052214011e-05	0.00681106757683817
FBgn0004364	0.144342145700249	-0.652172951549918	-0.0992148803534509	6.59479013963552	8.63111612415483	8.58748553518766e-05	0.00681106757683817
FBgn0036686	1.22260135514473	-0.205093675432843	0.302149299072523	4.48293030273307	8.62945733988511	8.60154762113162e-05	0.00681106757683817
FBgn0036188	0.513727855380304	-0.611349211227044	0.192419198980561	3.03049823631532	8.58251014556673	9.00956231309321e-05	0.0070721146956776
FBgn0019938	1.08392584547274	-0.545393003106874	0.212369467691994	4.72717207646472	8.53847645179625	9.4104440887e-05	0.00732311024040473
FBgn0037288	0.304118822958404	-0.117315604114832	0.576402489064225	7.86070424476427	8.51940787860273	9.58972155858995e-05	0.00739516756048719
FBgn0036428	-0.0504694256862316	-1.39851977170662	-0.545278204143175	8.42172187505595	8.51131356584088	9.66688569998326e-05	0.00739516756048719
FBgn0015527	0.911888584989032	-0.281598620034151	0.311530702793595	4.99820683966348	8.50192951163192	9.75714884794825e-05	0.00739579102044722
FBgn0033557	1.44001738204386	-0.579085874131625	0.269011269134501	3.59237225601214	8.48806120330299	9.89214278491238e-05	0.00739579102044722
FBgn0035878	0.951215294153226	-0.196517029487256	0.233293208357848	4.44932844018052	8.48382768027479	9.9337352339657e-05	0.00739579102044722
FBgn0037446	0.175529898288178	0.671096885207042	0.265529980908738	4.58161460455455	8.47758271880243	9.99541934745276e-05	0.00739579102044722
FBgn0025381	-0.117139812368601	0.817881092110435	-0.103946565393826	6.20704651049218	8.46156441626606	0.000101554552224209	0.00745311335713765
FBgn0033903	0.246071061836936	-0.653227224206097	-0.0180712419937965	4.95443847463884	8.41771934236084	0.000106071877899518	0.00772186162741086
FBgn0038146	1.2388401540372	-0.287784059596139	0.35526590616954	4.09104257141623	8.40663716153365	0.000107246207498497	0.00774489212071144
FBgn0015277	0.292457481226767	0.474564857153628	0.266837149574662	5.44290547598913	8.39046661723097	0.00010898388415909	0.0078079168436834
FBgn0000316	0.0311623261690001	-0.522938730680601	-0.0958520602619973	5.05076317325096	8.32967352112961	0.000115781276248739	0.00819791070617378
FBgn0266450	-0.00586059680006607	1.87538674780671	0.13437571770511	4.108172541873	8.325672049682	0.000116243776491663	0.00819791070617378
FBgn0034639	0.0920310072362573	1.28003014560148	0.411644882751256	3.7264096855037	8.31758309741825	0.000117184557418865	0.00820019379705497
FBgn0015872	0.301459352150905	-0.475034716188841	0.00147805763631589	6.00660085679568	8.30831302908658	0.000118272388327882	0.00821265268796764
FBgn0003204	0.484427718269066	-0.301674885436174	0.0730497998955115	6.98990768427232	8.27617173090146	0.000122125623207132	0.00841548092130364
FBgn0086674	-0.183175321374956	-1.58432190295127	-0.487605342031296	4.70887835211344	8.13410481432255	0.000140775689132773	0.00954287157291571
FBgn0033853	0.0296755195864859	1.12096420197027	0.191384923493933	6.35324456370255	8.13025418148791	0.000141320324307909	0.00954287157291571
FBgn0286508	-1.40756012165825	-0.736240480098481	-1.27982473219857	7.70815269276603	8.12258142618416	0.000142412062435059	0.00954287157291571
FBgn0036208	-0.780894636472383	-1.67417595060076	-0.912501300062025	5.15293280541698	8.12046364131583	0.000142714928807314	0.00954287157291571
FBgn0038903	1.20080997553777	-1.69308706956836	0.00325103956869696	0.895804469970338	8.11072000589968	0.00014411697302874	0.00956576408478265
FBgn0035524	0.93745915236542	-0.419946290868011	0.312815112168842	3.49595704397142	8.05935330741008	0.000151747170365265	0.00999869859041789
FBgn0037467	0.197131040535152	-0.414163376752657	-0.0626109104392384	5.50341370019072	8.00992240859501	0.000159484282083937	0.0103893286556009
FBgn0019932	-0.00563023018868252	-0.939721398692192	-0.133690104739096	5.23630233112861	8.00685597109578	0.000159977476806085	0.0103893286556009
FBgn0030724	-0.491453987666897	-0.145563446095358	-0.337616436276677	6.7768806723706	7.99659612678573	0.000161639118849044	0.0104222594703594
FBgn0032136	0.285872877156458	-1.30015554116958	-0.0589188812128272	9.7848656116504	7.97615135448789	0.000165003646425226	0.0105637440870958
FBgn0030504	0.967441291565065	-0.368249466182948	0.301445290760859	5.42534653753597	7.95727149472537	0.000168174901638858	0.0106909495569998
FBgn0038056	0.549669775408851	0.0594707205866497	0.210286801102935	4.83959793325169	7.92955087369875	0.000172945668011541	0.0107076630919888
FBgn0004654	-0.806900812773528	-0.183288297350238	-0.668515443880578	7.38813686607045	7.92829805321446	0.000173164554227503	0.0107076630919888
FBgn0035947	0.300922355111774	-0.586455093452839	-0.0763308430286327	5.81305464655926	7.92578029801645	0.000173605309073118	0.0107076630919888
FBgn0032652	0.0441807193681232	-0.540748522665971	0.121874455535822	7.22591183154479	7.92414682815512	0.000173891881791014	0.0107076630919888
FBgn0036152	0.29645125963972	1.10255167821061	0.203710251024677	5.17903467657687	7.91922987262258	0.000174757455680564	0.0107076630919888
FBgn0263240	0.584928503360146	0.677664190394397	0.294539898805786	3.05489511461775	7.91472211162696	0.000175554906127655	0.0107076630919888
FBgn0027493	0.393654430985646	0.301335230362723	0.320147962925268	7.12293920384298	7.89062301972699	0.000179882409173018	0.0108979765611063
FBgn0024289	-1.39632237912221	-1.05184877382609	-1.33425620543753	7.59982207656811	7.82846960647859	0.000191559435721945	0.0115280468417467
FBgn0000565	0.456221713887522	-1.1157130066561	-0.191531484494682	6.40524606197315	7.82136282068665	0.0001929436144379	0.0115344503809995
FBgn0027330	1.71993712003496	-1.38734591712446	0.238853825320601	2.98331621555957	7.75611890036605	0.000206144265498722	0.0122425281885327
FBgn0010391	0.353694699031874	-0.779905805535604	-0.00398319566321628	6.10518004561523	7.7432411073398	0.000208858185948772	0.0123226329709776
FBgn0038533	-0.0943375446770834	0.50879325463199	-0.0151099903318903	5.00568672233228	7.73225083779643	0.000211203500468463	0.0123800909008365
FBgn0031049	0.145539200956961	-1.42982352307024	-0.308307344238977	5.39651792215986	7.72324648935574	0.00021314528636904	0.0124133064519569
FBgn0038721	-0.604976489206865	-0.604586773933461	-0.34353284506725	6.00554533166653	7.70485325528148	0.000217169298068386	0.0125665849593803
FBgn0086708	0.135737821779998	0.507150381066182	0.199451673557564	6.97052985933406	7.68604014268176	0.000221366403005176	0.012727863184253
FBgn0028744	1.16380943392671	-0.632362231301874	0.155479810496977	4.29766884294811	7.67874999008529	0.000223015239076824	0.0127415098933322
FBgn0031907	-0.601730553168084	-0.883714575627061	-0.552151330742524	6.43322000496933	7.66037493830027	0.000227227697965475	0.0129005310033606
FBgn0266570	0.997671349916552	-0.490716876231841	0.086065679942653	4.08109550466096	7.64823246604036	0.000230056365044156	0.012979492545335
FBgn0000964	0.373427483842111	1.55054473064121	-0.116446436727443	4.27210121189305	7.62672583634738	0.000235156063942287	0.013184806144143
FBgn0259938	0.26012302386145	1.32106868882252	0.310876300034771	6.56078055084652	7.61525632566723	0.000237923333365803	0.0132244216755131
FBgn0036662	0.265920519538313	-0.721088513518239	-0.12171956080922	4.4209884172343	7.61168192274803	0.000238792592567701	0.0132244216755131
FBgn0264443	-0.122017841136195	0.590703652887704	-0.0401841610642727	3.78321979225781	7.60213654581333	0.000241130044472237	0.0132724445820176
FBgn0026196	1.97666503904353	-0.917395175297976	0.449641706371135	5.24657448558925	7.59401730362431	0.000243136861453751	0.0133017966566243
FBgn0030208	-0.22371155490725	0.252136665189095	-0.0895395500335666	5.5807108534791	7.57788069133993	0.000247176685063116	0.0133899562124995
FBgn0011638	0.65162389795681	-0.19541455213781	0.206199390917293	5.55432360156475	7.57575131318214	0.000247714931592713	0.0133899562124995
FBgn0023213	0.131552908823885	-0.714996742047453	-0.127422555862786	8.32626041079588	7.56537740542472	0.000250354527735562	0.0134189993857252
FBgn0016685	0.229219782085564	-0.452854768199529	0.0159430361028588	6.16213150536798	7.55948526128279	0.00025186667607988	0.0134189993857252
FBgn0029891	0.189223454851616	0.293227754028912	0.201740389322475	7.82236043144482	7.55620789233991	0.000252711852838516	0.0134189993857252
FBgn0038585	0.972104349266003	-0.331072871868863	0.260835282692428	3.42442977609116	7.53218310605735	0.000258997545003497	0.0136723440862372
FBgn0029766	-0.365638600493282	1.35758333416371	-0.100380173070677	6.12394062787745	7.50639568586945	0.000265924318118889	0.0137581659775618
FBgn0038236	0.30912555693644	-0.808895970649761	0.291966191531565	6.08318121171875	7.50630776948267	0.000265948257828421	0.0137581659775618
FBgn0026079	1.06693048239069	-0.3803085347508	0.332898238119934	4.21903886379966	7.50522241150681	0.000266243985159302	0.0137581659775618
FBgn0037917	0.124197497208061	0.176329914569392	0.233820043364639	6.14219806692989	7.49861020016826	0.00026805296452947	0.0137581659775618
FBgn0086254	-0.7906790904223	-1.0091710144903	-0.783343454898797	7.778831554854	7.49791517064732	0.000268243847574041	0.0137581659775618
FBgn0015577	-0.0498640688849573	-0.638972460787414	0.0727029139041702	6.76007838758283	7.46724662365864	0.000276807950617383	0.0140555332175967
FBgn0038257	-1.12249959486738	-1.31922871638242	-1.075137879629	7.19051866917399	7.46602194130398	0.000277155745289932	0.0140555332175967
FBgn0029114	0.0783637385618119	-0.642249525386356	0.00850022004547311	4.0880083925382	7.44295867628066	0.000283790368889188	0.0141892003024083
FBgn0046876	1.30055654219849	-1.3077319123488	0.659929583046745	2.55456011963241	7.4370123658189	0.000285527394593642	0.0141892003024083
FBgn0035771	0.44864386156482	-0.446957865832884	-0.00905837157419274	7.65467275446555	7.43612620841951	0.000285787195734299	0.0141892003024083
FBgn0037186	0.708366461609954	1.26777456994617	0.617999651587715	5.2057189943768	7.43513213844106	0.000286078924896235	0.0141892003024083
FBgn0038473	0.933644426244033	-0.483951217705819	0.118349834651041	4.91085514057207	7.42882461403519	0.000287937170357184	0.0142033269771273
FBgn0039767	0.265947179566174	0.61022564322288	0.116031527483883	5.55102634008411	7.40955578190856	0.000293691495391551	0.0144059353082492
FBgn0086357	0.047453774521023	-1.15568263120685	-0.299855235588472	8.04190323908615	7.40183244133761	0.000296031162894244	0.0144059353082492
FBgn0036184	-0.616704746223165	0.173165146069306	-0.225369942964104	3.02234800180646	7.39920276957858	0.000296832166537537	0.0144059353082492
FBgn0023477	-0.62265481839555	-0.501780082559023	-0.739238081772216	7.92890921827238	7.37176012122897	0.000305326022868758	0.0147389198312101
FBgn0038869	0.788131605195142	-0.442405006684002	0.220097770692807	3.14547281964923	7.36615785253803	0.00030709062529614	0.0147452503965333
FBgn0038981	0.342098848732264	0.70712181807114	0.449899699571609	5.04681565702997	7.34624881555073	0.000313447239566821	0.0149708372040724
FBgn0042083	0.0273992486739838	-0.96869491345164	-0.244962838485999	4.4882024231922	7.28523780744546	0.000333786583811845	0.0158283496858954
FBgn0035206	0.0474932910330527	-0.638861360822512	-0.275704228245968	4.90647390383787	7.28198638293256	0.000334908030354051	0.0158283496858954
FBgn0002609	0.513939743865434	1.61136412994233	0.447459090015864	0.997127905259319	7.26896061357249	0.000339439892098779	0.0159367129370818
FBgn0033741	1.37003584806248	-0.836014660193195	0.282816357571237	4.63942388994087	7.26528031645038	0.00034073175992653	0.0159367129370818
FBgn0261108	-0.425318483438832	-0.454953590538186	-0.402136810597194	5.45126027760373	7.25340455782342	0.000344935146860792	0.0160501524263524
FBgn0035063	1.30739445077604	-0.32451405352524	0.364229127120905	2.56493787648842	7.23515452355809	0.000351499324216674	0.0162717148702765
FBgn0261445	0.291482295889917	0.829234957024841	0.491839102041591	5.83316762701175	7.2154874106277	0.000358717734862777	0.01648672752413
FBgn0027084	0.395544981164073	0.34951446695899	0.14003826359471	7.05358528058177	7.20926432028719	0.000361033529566861	0.01648672752413
FBgn0037292	0.25819351688072	0.0636917478324595	0.394703122386129	4.33396306404707	7.20768648861253	0.000361623136122493	0.01648672752413
FBgn0038989	1.22594348152418	-0.356515761691041	0.271126279220973	3.33599016251337	7.20158463804254	0.000363912656483796	0.0165077364325589
FBgn0037998	-0.0938999327606583	-0.417404734566179	-0.0229446806048922	5.2763385966278	7.18035078648795	0.000371997288086554	0.0167900975977866
FBgn0030734	-0.0423143517726162	-0.409588932479405	-0.197332497555394	5.97526567843248	7.17502383804049	0.000374054427176913	0.0167989518115721
