	A_V_0_5	A_V_1	A_V_2	A_V_3	A_V_4	A_V_5	A_V_6	A_V_8	A_V_12	A_V_24	B_V_0_5	B_V_1	B_V_2	B_V_3	B_V_4	B_V_5	B_V_6	B_V_8	B_V_12	B_V_24	C_V_0_5	C_V_1	C_V_2	C_V_3	C_V_4	C_V_5	C_V_8	C_V_12	C_V_24
FBgn0015582	3.58196538689011	3.54606004929204	3.56570459884946	3.86533123889637	3.54155692917011	3.58696285415885	3.78389869984381	3.63975877266443	3.91338381929196	3.61687674053244	3.63129385561577	3.69024063527389	3.52100639856774	3.69389229259387	3.71018177900156	3.9350834425476	3.65690192192236	3.75461292432003	3.80353999672896	3.61810289106261	3.54516888114729	3.66805997911289	3.43236658332027	3.53976113557126	3.7132811683129	3.75291394956633	3.76823229965707	3.92652597415651	3.63710439420477
FBgn0015663	3.85850550798847	3.75938183423045	3.65810416223366	3.60946426577398	3.76219374326089	3.73345564555433	3.92407370479799	4.0206774733916	4.30082510270992	3.70816616152414	3.71136994997594	3.46287423319313	3.68561383586997	3.3917291484095	3.7750476228486	3.74643603643223	3.75158491203827	3.87140346076368	4.2305259583642	3.59687477491175	3.89136132546279	3.68914669872579	3.81746658536911	3.70745419186325	3.71892959164528	3.73062492863677	3.7050311524775	4.19209658638669	3.73782070545998
FBgn0015714	6.24604260319622	6.19284083788025	6.26560373899184	6.25883405067497	6.28257474888258	6.18768281258627	5.93293231587485	6.27492027727299	5.91419255255511	6.32709271173176	6.4210065144982	6.24239661811577	6.35590096252803	6.37353302282414	6.31645865084669	6.29078207912586	6.13130630617072	5.93532512177348	6.02058660769821	6.20967502508273	6.30632479085223	6.24737441008548	6.4473515708901	6.46236467745179	6.25265168031768	6.3188034164078	6.16948815636179	5.92316876381806	6.25480828969618
FBgn0015766	10.8824634730524	10.8849504436418	10.9357384722707	10.7916059402868	10.8003871888412	10.7807945179155	10.690556402522	10.855929410817	10.6093479957514	11.1583120324562	10.6911981703145	10.9217252551814	10.7989851687817	10.9915772984079	11.0322003090996	10.8519731598902	10.9126118734506	10.7610487005734	10.5095158926445	10.7160529136823	10.6773880843068	10.6471134560159	10.7611590936871	10.8505915240036	10.8017157571619	10.7131098745175	10.7985098655725	10.8287124021151	10.7667159682344
FBgn0015794	5.4454777328846	5.53301479008147	5.4578316461834	5.61770580251403	5.72477750635851	5.73240779923904	5.72119629497827	5.84363772981387	5.52719395685763	5.49907489762084	5.99899995567784	5.68804187449131	5.46854356869864	5.65217977069773	5.77924561976189	5.72569375607315	5.65897423462203	5.59896747797671	5.58298369837829	5.41605369730886	5.79311419691916	5.87810542886648	5.67056465260548	5.85271692275094	5.73748697420579	5.74357221435348	5.82146772943048	5.65719582628987	5.61839717196436
FBgn0016031	6.90438267836551	7.13095583439951	6.93119617313966	6.97365829240493	6.99154975167677	6.9482795653075	7.06297027254519	7.18337390092326	6.98219340649757	7.11153150870965	6.95352400109805	7.07811999958872	6.87217918756083	6.96626004358746	6.97547213427547	6.84205166570253	6.82066364193786	6.98217538673617	7.00405135424656	7.15723146877343	7.1077555166768	7.07000446491396	7.03081962408413	6.76885840916427	6.83634288160915	6.87137058713224	6.91754379929433	6.77614456942105	7.02169760186754
FBgn0016120	8.02170576532352	8.02926031711517	7.89115486515724	7.96459898065529	8.04737946678384	7.90071774521263	7.90161196561902	8.07394903273963	8.00079303294503	7.95814806279836	8.27227560776904	8.29023631157335	8.16056577555514	8.04855992659064	8.12941936966084	8.15178450658367	8.14018140354314	7.88641195478057	7.95256382858697	8.19968703005244	8.09027529899998	8.18092530510484	8.01128131173516	8.02315831879382	7.9327863409083	7.94342551830809	8.1459083414211	8.15599791902766	8.13043204297162
FBgn0016122	8.00961586052293	7.55351611124544	7.22928972240449	7.94993326832637	7.96028715155983	8.14230222071205	8.12238804970363	8.72412818010805	8.35794982768919	7.57689726410607	7.80310564542822	7.67381568265635	7.34370410452846	7.6335070721211	7.95551385341999	8.11160216918016	8.12754749980268	8.36357726560745	8.46000523206696	7.8263049541282	7.93128397949436	8.08275704059072	7.6837738184348	7.60523708149169	8.00362527469743	7.81259659231746	8.4468637880515	8.38240179429863	7.73371305222982
FBgn0016131	4.79843546634881	4.65662646110116	4.67375334466286	4.58469318382911	4.76797124358479	4.46837526652021	4.55862903908104	5.04710967526835	4.62654596423001	4.4452625997623	5.00295819363692	4.60447130322505	4.77649795209269	4.37695587393119	4.58931894693596	4.67850895515986	4.50929241010419	4.43425105162795	4.72500020417371	4.78822986951971	4.46947376558326	4.6221808311203	4.43295832544931	4.17408378684499	4.46058719147004	4.57696868127811	4.65025131300246	4.58055762661289	4.63146357509989
FBgn0016650	4.60384347678646	4.94733632858733	4.78400846774869	4.84989086912075	4.69743129687229	5.01383455232836	4.86033569406583	4.72312620403726	4.73727864981963	4.80713901590631	4.6210287716992	4.69810357226627	4.84774268158863	4.69126319047231	4.66827997097066	4.6643562406528	4.76617023450598	4.82499695116378	4.67097326231453	4.68739782141497	4.78151223638483	4.74137668361101	4.68294572072217	4.69530218696577	4.73039584006159	4.71108597223393	4.71049004782679	4.5955044909187	4.75943040538172
FBgn0016715	4.43158541210735	4.28184655035694	4.32489907277829	4.87080382519565	4.82731579832051	4.96246417719605	4.86498201523283	5.2369269648509	4.9215868423016	3.61097471084025	4.49506363018015	4.37508639594122	4.55257058493567	4.69745704596702	4.78048299560198	5.57496870621246	5.22388854590897	4.78224024949	5.07077622910177	4.33159107896503	5.00886049879511	5.28451335296511	5.07672836936721	5.43568436207203	5.27766356736362	5.58022574177511	5.25007903082362	4.93803559135165	4.48460438728352
FBgn0016917	8.96575329181428	8.7456224927034	8.63259049420983	8.91309230367604	8.76958953504628	8.79990859477937	8.64793080544284	8.91368811975839	8.32739620761987	8.47681770043902	8.68710811146029	8.58662615642802	8.85731481969518	8.69325618653051	8.45511846383489	8.63351518066624	8.5871385111154	8.5252480768468	8.48205401969943	8.69681850098493	9.04076688147853	9.01812968797609	9.14170871792536	8.85311897736777	8.77924105650531	8.75165684797049	8.74091913146046	8.61519264956726	8.70653817169179
FBgn0016926	7.63251238682745	7.73242616193075	7.92244965655527	7.75104046970879	7.98418868122894	7.56960525782646	7.76721451388444	8.00059174951965	7.77482283126208	8.08571297842353	7.89481961764234	8.00257581466172	8.04102196495729	7.80966180454467	7.79730887219928	7.67353672822841	7.55711557551742	7.73419544480858	7.66500396000314	7.93200934125636	7.73383144816798	7.54895648209166	7.67154531565975	7.37195754229667	7.65748225191886	7.67565373528192	7.82954499404433	7.73254309078538	7.98689350518221
FBgn0017558	6.84600486160067	6.8188150798947	6.62874522991387	6.79098162297683	6.55331389930336	6.70217952874419	6.54202949758749	6.74434442118526	6.46699391128446	6.7936396984447	6.72885129914201	6.61627937032556	6.81714900160499	6.74939817479102	6.42402617355635	6.45188254299261	6.46138158935907	6.48618118170795	6.49577027809387	6.76893202603143	7.02914587960634	6.90106342001184	7.00338451789725	6.53552904652881	6.57420669677755	6.56462895580143	6.54673074404975	6.45614688110822	6.73606300625682
FBgn0017561	6.05422630557094	6.04714740975444	5.71099715869981	6.04778319531481	5.87167754610694	5.61028409660966	5.3589943776419	6.14057112738415	6.01043651983297	6.33427504472718	5.85097703592657	5.913503110258	5.69716116447992	5.70231930896572	5.81952377146554	5.94497851034147	5.69516106191664	5.79182216689976	5.64329818806911	6.43692241891129	6.10938938601679	6.27785281987793	5.66261451334572	5.45467191699256	5.85628716087411	5.90653736950271	6.06743972352824	5.92711288720256	6.39506087986944
FBgn0017566	8.88816386927834	8.92566078455013	8.84029070776127	8.87348909577113	8.96346100357819	8.78351970066122	8.65733606196282	8.87713877353521	8.90004129317756	8.92107165670402	8.64370337341705	8.97572510253826	8.80224175189165	8.85454952276588	8.95901660599192	8.97426510730516	8.99458938404271	8.82258173999726	8.73476741467622	8.91642336972167	8.80142600463714	8.8634383139851	8.77659706172629	8.93348442751355	8.86165707373743	8.83220657957257	8.99487242459397	9.07764357942371	8.86508591775392
FBgn0019624	8.42776376184766	8.48602532690502	8.40426953148382	8.61552611033302	8.55735884599815	8.05721327344518	7.95134099048315	8.56038370188977	8.51489185587813	8.64383392074054	8.40708375843876	8.55111260982681	8.34890753067708	8.59008876603262	8.74025326403937	8.67756009138011	8.58954371118958	8.21652329154435	8.01152996663925	8.29996983683443	8.34738061565563	8.34823741288269	8.06202782231625	8.33687007451872	8.43963013079418	8.568023960651	8.58984512286956	8.71737294310583	8.29396910700053
FBgn0019644	8.24733320945631	8.26815121124293	8.14984211548533	8.3062184577881	8.30274048199764	8.16416986989286	8.1834145540076	8.3204098063519	8.2745140597773	8.34746383497563	8.47304570263974	8.52996494252927	8.22379738751805	8.27510620991506	8.37826030189235	8.43315507842689	8.39265479701591	8.15291646770113	8.19952244167374	8.40064006927057	8.21953693361319	8.44464416394475	8.22502431209395	8.2323700799977	8.18009417903272	8.19103842822865	8.35828086252083	8.45761261003816	8.35117151266183
FBgn0019830	6.80595318936846	6.63986837387724	6.58164150494756	6.94065855349921	6.86402926802325	6.79386837610546	6.54202949758749	7.25738030213738	7.31853320648305	6.72289015782445	6.52337320439792	6.79807204799999	6.43945705291758	6.71011505828651	6.73309792189733	7.26595144209292	7.18855015160254	6.87815942463011	6.89788442254545	6.89472728223733	7.04234942247055	7.07201261944946	6.7373054216761	6.97360684272643	6.94275150502926	7.19101598080623	7.39315188367003	7.19006992335283	6.72792344290494
FBgn0019925	6.79391903136076	6.5905643737878	6.44947294918834	6.66868220535164	6.71058743456403	6.59892349650352	6.76411042249176	6.87015239506381	6.5168298350768	6.63401316844522	6.80382518190661	6.75262910636218	6.60734602202079	6.43413359785594	6.407072437761	6.66145364637813	6.66287674688248	6.63852466182945	6.65218967099786	6.78732068406176	6.91632223130032	6.9257030689107	6.68567441843112	6.55149193518115	6.65818647758211	6.51983884877741	6.63202864451415	6.50709918445972	6.68792155113371
FBgn0019932	5.06418335841933	5.30748050308059	4.92632382120389	5.33877779256043	5.13974841729887	5.21678912041403	5.11168612234013	5.55127013913221	5.03769313380852	4.99106560265544	5.39118354905175	4.99913339580543	5.08560355049965	5.09238568690051	5.08122456781857	5.33696794906962	4.94961426214165	5.20881908231628	5.22477181013024	5.15358004441196	5.25555299577355	5.2891244082331	5.26071968323513	5.08714678706022	5.29289173205479	5.26642066012773	5.09231810370275	4.95744952566043	5.24337872312742
FBgn0019938	4.60384347678646	4.4813723688904	4.41489127525658	4.59100840442981	4.77894431967011	4.70271464037715	4.98081498136874	5.13188106621519	4.85765320942215	4.93547611009189	4.5396156771849	4.4515382044716	4.42046442138161	4.44111173280604	4.63371857595268	4.56119796462445	4.80532453708588	4.85882726405447	4.67097326231453	4.97587657625625	4.4151440074802	4.45988997915126	4.37575274462571	4.26724422124044	4.59566250198199	4.30636352697084	4.92675190870539	4.68440479411779	4.78319235579082
FBgn0019952	5.85369837630406	5.78877821271846	5.57818359891081	5.88257024542149	5.72902737104689	5.86547948443334	5.60796014708241	5.77552351005636	5.70968675189607	5.6405034793231	5.72686738498067	5.86618493783048	5.39052589878049	5.60188665605775	5.4704140021091	5.63244282013618	5.48558699668883	5.69717715687185	5.82353662958768	5.75764836456122	6.03927738528094	6.25092418928418	5.8715416741537	5.3890679431068	5.67056595240904	5.51162030880337	5.73841885229275	5.74136304224574	5.75550797214431
FBgn0019982	6.4326743009989	6.4888383121599	6.35438603795322	6.55456621696757	6.604328170275	6.38325859882925	6.28897098817878	6.6246905071661	6.59079329476494	6.32979027856954	6.34316835031211	6.55310280238582	6.50086339752236	6.41358799752802	6.44826052386286	6.72249215399456	6.76571391330181	6.44993088679076	6.38001502454168	6.49200467979563	6.59811581648506	6.55555244128419	6.40889847845452	6.57771041722375	6.47755698665867	6.60040821291041	6.60847646001942	6.64639005555851	6.41632185420014
FBgn0020236	9.21047200530958	9.2394478650596	9.21961561559473	9.25830502825989	9.05022606302201	9.06291757740795	8.95120364552997	8.83685685027226	9.63186250893507	8.96424586035734	9.28024403679521	9.60560047058034	9.13674678750693	9.03626560658032	8.82853267739553	8.94126396822859	8.99881800251244	8.83440191261166	9.43239756805225	9.08341420636619	9.54744493384825	9.75743652476925	9.24807391981708	8.66925913655937	8.68751547387365	8.85910423017182	8.81169158220762	9.23824674444088	8.95805090060957
FBgn0020278	5.2041316068436	5.30917477642479	5.23594897721883	5.25972158220822	5.69177250257823	5.32613399780623	5.36392664036271	5.37426659044947	5.44401246470107	5.29334672910635	4.9884216006736	5.21189081554525	5.22271064992047	5.34604830781188	5.31367716989837	5.17919175514833	5.26057536357377	5.31011460533882	5.36390350668216	5.08357693849176	5.15304929617444	5.16667791559067	5.12843988578402	5.19270168935385	5.11582852333654	5.31029164968689	5.29010752643024	5.34860269892833	5.11818399898829
FBgn0020385	8.99568637119794	9.00437511122155	8.57780789333585	8.94039798988197	8.86197987455767	8.76234162895922	8.7173408514298	8.99929813185385	8.52470312924622	8.27606406717211	8.7246478303192	8.63113619768695	8.54728606445422	8.41275448715353	8.78276975242659	9.06745569447147	8.87283301798197	8.59098126392604	8.53435244731055	9.11175268195363	9.35847644668246	9.3733222843164	9.43877779290189	9.42701840302351	9.04904828013133	9.23253486738575	8.8746735456062	8.70651388812674	9.23153568539733
FBgn0020389	6.09838557582261	5.82830616130188	5.37216561305517	5.89665923478319	5.71338294572113	5.67118406089817	5.55862066513417	5.72985984608169	5.20802923744597	5.84667604269423	5.56974361186752	5.68804187449131	5.39243334499679	5.61503430992344	5.28426863647021	5.56738308300818	5.70997506235923	5.54244005551428	5.07953417912873	6.07875101063355	5.87187418201202	5.71462298329679	5.68162175631925	5.71776233702728	5.72210055584656	5.36195958516095	5.53388244967348	5.09878113222959	5.8770356664829
FBgn0020633	2.19884406288516	1.38212482197132	0.918308678667269	1.17488251182993	1.68681709008847	0.570969714496051	1.71360105988597	1.71540726763455	1.86316138680092	1.35133789237048	1.78856933430631	0.851030368343041	0.575373892645142	-0.0116700772790981	0.889703158094731	0.794520222291174	1.23051752851591	1.39710266477151	2.10216130908237	1.83284882994302	1.47317744001754	1.23597527089129	0.740354179420214	-0.234656648529782	0.237678170869108	0.111753492342472	1.33867195978955	1.69818666791612	1.29046082245361
FBgn0020637	0.304227601379844	0.744876083602655	0.690177661934446	0.877095760653201	1.089051877533	1.14059592904751	0.391853458590791	0.486129379616145	0.444533037307681	0.535621783522005	0.885468128080205	1.03895646122711	1.2156965378588	1.73387677475464	1.03803224681442	1.38373831792315	0.940143007667088	0.971741006773223	1.35277720405847	0.668609433354676	0.969060902414395	-0.0248636123512395	0.878552936692599	0.99761199752393	0.803291887124827	0.579090890417525	0.959896073651082	0.460565954070399	0.48184280837001
FBgn0020653	7.80365020093512	7.90396333105986	7.87000276228805	7.90280049143387	8.0308356189623	7.84893838730558	7.81421989063138	7.89504788198023	7.93131697223153	7.96278981128141	7.6984803001619	7.89184802279568	7.76588976304873	7.81856879193239	7.87056204909907	7.90781953087141	8.00406856203172	7.83960988473266	7.71714765319631	7.88943056735342	7.91212294910965	7.93280909935738	7.82901111394882	7.92479924941888	7.82168007088055	7.76266800441449	7.9542533484986	7.906933081176	7.79538255088849
FBgn0020909	2.90356725853928	3.23274563229369	3.23959273464536	3.38072804782011	3.20164694378702	3.13426275648663	3.43598321096318	3.61917796748556	3.30746459467707	3.15584105203524	3.36935630849841	3.40423742707213	2.98691970107594	3.20436514144248	3.22129974237376	3.18728662021517	3.21694353500755	3.31899041100105	3.02336666702179	3.61388218270909	3.35816323020217	3.55773957886425	3.19725221790431	2.7438580659899	3.0585043290418	3.05562256370994	3.20111298494748	3.01120945132823	3.36353390409769
FBgn0021795	6.77839451074022	6.44327603848385	6.28618923085376	6.47228914724319	6.47112925746676	6.22184489339296	6.42419336775438	6.47142503341692	6.09420067098423	6.59866098940745	6.6871528525622	6.67503462352995	6.09283705662819	5.9441923878192	6.04886626397834	6.36813262551585	6.34757275534744	6.29602094911308	5.94711975844301	6.78685209609912	6.99312796072067	6.96801482895634	6.04913417284945	6.27851419796478	6.2428833475711	5.99918751383376	6.14984556292331	5.98690689956411	6.631588165361
FBgn0021825	5.68440327558406	5.69080413372297	5.7791478003807	5.72926450096803	5.79942302187112	5.71699150866189	5.62996533266914	5.72665670564809	5.80203571541942	5.78510847460061	5.78185132953076	5.92695489413266	5.65963971895601	5.87209922479671	5.77660800511567	5.93617040899808	5.86626336679579	5.68852018950043	5.66818747093923	5.77192492227195	5.65771996990668	5.80754434235102	5.61890990289853	5.77477976720364	5.70654826995257	5.71689159638546	5.8014641547931	5.79522438551001	5.78064628935308
FBgn0021906	8.3078252573854	8.27010976506472	8.24514339043512	8.25095753114094	8.40167559323626	8.05776966297902	7.77247925836665	8.30411644718644	8.31950730192348	8.35233635713761	7.98178413239861	8.44421134798259	8.26680428063823	8.36126138484239	8.48430629621542	8.48339653563496	8.39975335736788	8.19834390113307	7.88859493647732	8.26725469000304	8.17717944945532	8.15558268272751	7.9479310812354	8.35542729352616	8.27133217722258	8.32119765400266	8.47456482410842	8.55926986019221	8.21342382722612
FBgn0021995	4.1999071694247	4.12523921493887	4.10307191825595	4.18214912931983	4.44872975098206	4.22853380419442	4.50009452160367	4.80133160146206	4.47853748604226	4.52902501814933	4.32036588362042	4.31269007452521	3.95707680512073	4.14284099479119	4.43729565123059	4.23712386122015	4.44699038346531	4.67530646026644	4.44564230194666	4.76557857408013	4.12593536968641	4.08353046264644	4.02021451801962	3.85195155388988	4.11564838086003	4.01971083259342	4.48450330856116	4.35027022761318	4.51330344251688
FBgn0022069	4.50887685962613	4.53737632950627	4.59618808318281	4.5494565063718	4.73454218365027	4.64760087876924	4.8902726991739	4.9760526119384	4.89210335302302	4.83778468790552	4.77463941953427	4.72230746699055	4.52501433401078	4.4558014642942	4.52791049707321	4.44596070750949	4.78867406846717	4.93643566665002	4.90082956235457	5.00678752569286	4.45159021706889	4.54331624449842	4.52001601873189	4.26724422124044	4.62303225494175	4.4966933852032	4.85820448586404	4.72801246173556	4.62271009017259
FBgn0022160	8.18700786732165	8.33454251723999	8.02705344589027	8.20280321051602	8.06373574981765	7.92134818395303	7.8736419598539	7.77187566044529	8.03347168652458	8.18762389086592	8.36437711509746	8.55833362063033	8.27225297302479	8.19638235013488	7.94615505162072	7.84254117654142	7.85409683745539	7.85129192384106	8.0072331770602	8.36874510504751	8.55822966619093	8.65975721004601	8.22124043407614	7.94642408884016	7.77397964354897	7.74470710145307	7.84245106545867	8.16458462363987	8.15517720483368
FBgn0022288	4.16710909087454	4.09805531224142	3.94375472599889	4.05086288994564	4.30809840732196	4.06103682478782	4.30873146983314	4.47849029739765	4.34812294974353	4.27282313259939	4.29696269563982	4.07023296281406	3.94672926470709	3.87421092989235	4.05303390976639	4.10189146707386	4.14078796832504	4.40988126574741	4.28454829533917	4.48736392477957	4.02796565205416	4.05132076130974	3.74703193624347	3.77548291465285	3.87885068439707	3.93938605435386	4.22019383260923	4.26246489014	4.12014010689731
FBgn0022355	10.5938283792432	10.9936142964828	10.9781343748186	10.5135763289858	11.0234531532161	10.8460253647989	11.4822559410374	11.3579769566764	11.7823909468021	10.4734761919904	10.8567547678727	10.9106714130157	10.6399385700799	10.6063536202147	11.5135694430995	11.8230815527589	11.8180097741689	11.3098974297151	11.1801078335388	10.7071653265702	11.318192785607	11.156636226239	10.7851112301768	11.8162080196104	11.5173671637896	11.3258985075637	11.2738945638815	12.075771887655	11.2005034599119
FBgn0022359	5.76743570683182	6.04816231109033	5.65537878398772	5.55770952998785	5.53231606480528	5.37695643902782	5.18783487438142	5.18885562833777	4.78618224264797	5.83406433947556	5.69140691371878	5.54996785302302	5.4430036044213	5.53774490365582	5.71870066228555	5.57685889634791	5.29045079054435	5.19665994663331	4.57514177233422	5.68406625110045	5.92856821459436	6.1391604783216	6.04302281921385	6.57771041722375	5.62165212330432	5.80885677956892	5.478266584739	5.21464366781602	5.90257198776013
FBgn0022702	3.50531445167717	3.85990448490839	3.96519043870088	3.65839557593179	3.71154913233544	3.62350147917783	3.58423060823872	3.83682396294765	3.38207891339164	3.76242127729135	4.02230440595899	4.0809693028504	3.73455473309144	3.84660904171336	3.81672590425428	3.94096590250925	3.74008383159177	3.52752289166217	3.43175945443462	3.64730708172852	3.80948070022161	3.80314421135075	3.77679870319796	3.85766923971323	3.75786120612651	3.73062492863677	3.66130451914358	3.82025765718052	3.8012593604613
FBgn0022709	6.25971834926634	6.33184427754253	6.43648608972924	6.31999099659776	6.43603183325546	6.33082134325656	6.36883732254259	6.35177968924505	6.2990383486768	6.33785284684112	6.64049908499257	6.50707370538087	6.41620751074669	6.48604296033081	6.57130738276139	6.55712282287537	6.43219738729912	6.4362064413128	6.36844792686463	6.36151633045859	6.32608989601723	6.40543580349748	6.4098486565487	6.41273744081479	6.43700819712776	6.43191450830148	6.46484138164089	6.50248072946925	6.3551027244336
FBgn0022768	6.17770863733383	6.1891652093824	6.15895583959082	6.02930011178296	6.17765291441326	6.15165004010311	6.07905912383327	6.09782331633834	5.9308583354172	6.35030574004699	6.06837141594621	6.1999346261078	6.17823872036354	6.08785683711576	6.06083945201393	5.95518711912133	6.10800755861597	6.06472198475127	5.87223241949292	6.39817887019016	6.13538737833037	6.10164394583448	6.27555606947899	6.19854611461468	6.16122329352377	6.15898810853551	6.18404656279054	6.1056407904484	6.33559388075672
FBgn0022770	1.9707955727195	2.26112159436585	1.98660021489929	2.03559902556786	2.15949589470276	2.10800462338439	1.86970791953622	2.23152515211592	2.18829483614195	2.23426773063515	1.78856933430631	2.32291702456859	2.0925281238685	2.01746357602704	2.15736278292107	2.22397415345348	2.18235891278052	2.06546194295561	1.70941984563343	1.35503551828057	1.97180736111858	1.96903252065281	2.06686463626291	1.89409979517475	1.92721584451002	2.08149735519751	1.99610645258037	2.14004781024384	1.55867931909788
FBgn0022774	6.58244099692368	6.81762523446021	6.36651963788552	6.88135000911854	6.69256618217998	6.60197857057881	6.33825494682946	6.38466771907608	6.05957229315653	6.04246616173392	6.65345695985485	6.55310280238582	6.24626482666268	6.47886914099124	6.23522115797799	6.75457674309581	6.67651662293147	6.20587895925233	5.97202671612759	6.45059558792806	6.98755378884827	7.19750139482068	6.85290830642107	6.94904490016832	6.7291736066816	6.71837050911198	6.42698943770895	6.13492399713698	6.36912708854908
FBgn0023076	5.52042571525742	5.29727286499055	5.34789149012082	5.13777104355744	4.69743129687229	4.79370268115962	4.68750082650733	4.13139848520124	3.33902416370284	5.48623574727822	5.29523236168244	5.39080975902649	5.45034698947838	4.98508135413035	4.71586662003426	5.05179423334381	4.85148331321381	4.39221874760753	3.26518307472776	5.75093731236348	5.37231986019611	5.30742265161754	5.34857383335661	4.90033813121885	5.06794581832531	4.73647565908327	3.96539965222835	3.0406330076622	5.57972240288071
FBgn0023174	5.90059210863315	5.84708826776821	5.83610261296632	5.94059383950285	6.00031174001919	5.90683043079435	5.9406560973712	6.11507473289723	5.92254950891033	5.74390255601277	5.8764632692235	5.82046889754519	5.82553791295713	5.83043397250641	5.83354994807333	6.16449239848189	6.03105362017341	6.0228660936213	5.93269173890236	5.60546604793986	6.15320053306877	6.20773926467276	6.01207159083192	6.14461038955357	5.90912448466334	5.93970671893577	6.05482102730094	5.80275730128643	5.72447941956025
FBgn0023212	6.74475273093915	6.79482969870975	6.46836138015632	6.55375816338493	6.52181639124396	6.53002116772869	6.38994627976979	6.72761780334966	6.55092034290117	6.82457040169857	6.6018674506039	6.71176529400825	6.62367690660495	6.4779699001866	6.49634287036809	6.52908505448457	6.56115763681444	6.65120344340488	6.48921226800145	6.80455230472831	6.85777793132343	6.69759339155136	6.55262363557115	6.5707652788018	6.48669106840468	6.42932192702622	6.5186717220312	6.42440973457415	6.80539088916294
FBgn0023213	8.51892605208025	8.30321725534465	8.16566787517701	8.21512108176744	8.17279439209518	8.2774210907267	8.24731230862649	8.54205073085134	8.20834270844723	8.44440977903989	8.26143441362517	8.2096735350373	8.39339950981811	8.12895374107389	8.14867119746321	8.1400066996537	8.13908718466071	8.41346155785686	8.37540747928775	8.47218606595813	8.44574132941142	8.29306453194536	8.24112945621176	8.09450401819888	8.23582187748505	8.15330803208669	8.26595529604231	8.08892508059466	8.346527243903
FBgn0023214	2.55631157699951	3.26103292075922	3.12998095754677	2.93100153060385	2.76719556189833	2.99246260031327	2.66107569898927	3.05070605281042	3.16681547110841	3.10635564154989	3.15700105984533	3.26052330697186	3.14008465862376	2.55649699490628	2.89147379489179	2.51959430436802	2.95371205067244	2.77061960376545	2.90024447610522	3.15494776814347	3.24643342108706	3.03908361227908	3.01942672838504	2.64151616769566	3.00402770893419	2.86414511867887	2.8087198639006	2.35438878880536	3.08633959171924
FBgn0023441	6.85632870836412	6.89242869258669	6.78878402842989	7.09415090685741	6.91962387941986	6.83339823295287	6.6927259734432	7.18395791688468	7.14147006836783	6.90756583480143	6.6871528525622	6.7972584604242	6.83899403062813	6.87903155253651	6.8150710184888	6.79573462545129	6.85038478258605	6.79188216767041	6.84236312208218	6.89516211528366	6.89530724274459	6.82530812731049	6.85220944197558	6.7304216125305	6.90174597996411	7.02636863968025	6.94001911689914	7.00094535958033	6.89414462290261
FBgn0023477	8.18828539983206	8.13358479724124	7.7959726169007	8.23768585435995	7.96179265446703	7.89481322561052	7.80306537860627	7.90145385876097	8.05785957892348	7.71639699686355	8.21411593193202	8.39181852725222	7.99813607843992	7.84112321155166	7.54870657617596	8.20500178564905	7.98257327391591	7.66637855783921	8.00923993817083	8.1627834058132	8.68704948817562	8.90026003510062	8.10548899042773	7.97004088266064	7.78848967292979	7.85378271491798	7.63663392169595	7.85482745034574	7.95702739287872
FBgn0023507	8.35386465457566	8.52645918486421	8.1654363966778	8.48935964219105	8.37954315537188	8.28361812379099	8.27485177496091	8.47705873206501	7.83056202814165	8.29505344515994	8.41878598462233	8.42063202848828	8.19921775011894	8.25109487490428	8.26426728218712	8.5192247086703	8.53734240770729	8.082801273802	7.68701968052645	8.82021406493738	8.76188226185572	8.773131479648	8.72408763712784	8.51476629828692	8.63713318755675	8.55698223749233	8.41471652137126	7.88454238973262	8.73389208611403
FBgn0023517	3.36775359588615	3.49338243926985	3.42427942653652	3.65236915409286	3.68262555776249	3.72226832167077	3.39159023122156	3.46625388890118	3.67700043731197	3.24237796473988	3.55442741299529	3.48729263163007	3.32721414813859	3.55070706805033	3.60111276372363	3.69862729534249	3.73429872540483	3.63955538725916	3.41109219805791	3.32982614337657	3.50411501649907	3.65382896932649	3.33167714845409	3.39785629878243	3.39829167768295	3.51282243738476	3.50928186188531	3.61062845116832	3.40496515392043
FBgn0023527	3.83781487271454	4.07831977793772	4.11462824344302	4.17375879042732	4.28133902532254	4.10476916146831	4.2846576699665	4.56711748242366	4.3450175475674	4.40830637200191	4.12156112677616	3.99275454277654	4.11327578628896	4.15189044950626	4.14996918469676	4.25139612119096	4.19233649226844	4.28144642080104	4.35115952833392	4.44522571568183	3.94858491856097	4.24887356834566	3.96956031701168	3.8171612388667	4.08097861211149	3.84916065800271	4.34980995360597	4.15893998994247	4.33186495561128
FBgn0023540	5.30367905376531	5.62022065909715	5.39761559849832	5.23372260109224	5.28152010894748	5.19064597004527	5.2406330035619	5.37631209416792	5.343343933015	5.70841148442537	5.5638728878774	5.55382661261405	5.32612216613417	5.40021512510403	5.19028492856107	5.26844604846964	5.09438900267407	5.22087659582742	5.2188382124516	5.51782474266967	5.51174684915602	5.54378832691461	5.46651264990452	5.25251596880604	5.32842715875605	5.05845297069476	5.21459202269974	5.19351406244227	5.38469395903636
